gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Neoplastic	microglial_cell
NTN1	O95631	False	NET1_HUMAN		CPI-SS00C9DE87A	0.051	0.001
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-SS0FF6CFDCA	0.016	0.588
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS079728E8B	0.016	0.001
ADORA1	P30542	False	AA1R_HUMAN		CPI-SS03E7587E4	0.072	0.005
C5	P01031	False	CO5_HUMAN		CPI-SS00581282E	0.016	0.004
PLAU	P00749	False	UROK_HUMAN		CPI-SS036B08188	0.08	0.159
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS0E5593D5C	0.02	0.001
AGT	P01019	False	ANGT_HUMAN		CPI-SS05996C8FD	0.545	0.009
KNG1	P01042	False	KNG1_HUMAN		CPI-SS0F21F1570	0.003	0.0
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0BCCDFA7A	0.471	0.505
IL13	P35225	False	IL13_HUMAN		CPI-SS066FBE098	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0186F8AED	0.002	0.105
CALCB	P10092	False	CALCB_HUMAN		CPI-SC02CD655EB	0.003	0.0
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS012B216F6	0.028	0.0
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS0483CE4ED	0.028	0.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC02DEB4893	0.001	0.003
TF	P02787	False	TRFE_HUMAN		CPI-SS0A6D0C1BA	0.061	0.009
PROC	P04070	False	PROC_HUMAN		CPI-SS0291D3D2E	0.001	0.043
IL13	P35225	False	IL13_HUMAN		CPI-SS0073098F3	0.0	0.0
IGFBP3	P17936	False	IBP3_HUMAN		CPI-SS099ACF7FB	0.493	0.008
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	0.002	0.105
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS047CD2E9F	0.002	0.105
CD2	P06729	False	CD2_HUMAN		CPI-SS00B1BEE64	0.004	0.012
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0B01CF3AB	0.013	1.004
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0DFA98A14	0.013	1.004
CD55	P08174	False	DAF_HUMAN		CPI-SS061A7E099	0.013	0.113
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.017	0.0
NMB	P08949	False	NMB_HUMAN		CPI-SS0EAF7B072	0.453	0.053
CD48	P09326	False	CD48_HUMAN		CPI-SS056FF4363	0.005	0.143
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0D954EA1C	0.016	0.001
AR	P10275	False	ANDR_HUMAN		CPI-SC0FC822E8D	0.068	0.004
AR	P10275	False	ANDR_HUMAN		CPI-SC09F8C9859	0.068	0.004
AR	P10275	False	ANDR_HUMAN		CPI-SC0F0F8F51F	0.068	0.004
KIT	P10721	False	KIT_HUMAN		CPI-SS02D7A1DDE	0.006	0.0
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0EDAE16B6	0.022	0.041
CD28	P10747	False	CD28_HUMAN		CPI-SS07327E587	0.0	0.003
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0320FFAFC	0.001	0.004
CD28	P10747	False	CD28_HUMAN		CPI-SS077D7365D	0.0	0.003
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0B0E09B1C	0.001	0.004
HLA-E	P13747	False	HLAE_HUMAN		CPI-SS03EF699C7	0.436	1.746
HLA-E	P13747	False	HLAE_HUMAN		CPI-SS0C4FA643F	0.436	1.746
HLA-E	P13747	False	HLAE_HUMAN		CPI-SS03339363E	0.436	1.746
SELL	P14151	False	LYAM1_HUMAN		CPI-SS0EB5AEC83	0.004	0.118
SELL	P14151	False	LYAM1_HUMAN		CPI-SS087321EB5	0.004	0.118
SELL	P14151	False	LYAM1_HUMAN		CPI-SS0D8CC2248	0.004	0.118
CD99	P14209	False	CD99_HUMAN		CPI-SS01560CA22	1.01	0.623
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS08E6EA18C	0.002	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS0A1864A37	0.002	0.0
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS0EB4002A2	0.003	0.0
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS06B94F144	0.019	0.001
SPN	P16150	False	LEUK_HUMAN		CPI-SS02A170A99	0.004	0.087
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS03CC15FF3	0.368	0.012
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS03A3EE72E	0.0	0.0
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS0F972435E	0.0	0.0
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0273C9AED	0.004	0.0
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS0E0DEA7D5	0.009	0.132
CD36	P16671	False	CD36_HUMAN		CPI-SS006EED1C5	0.003	0.023
LGALS3	P17931	False	LEG3_HUMAN		CPI-SS076940BCD	0.965	0.182
LAG3	P18627	False	LAG3_HUMAN		CPI-SS0CE7506A6	0.005	0.02
CDH2	P19022	False	CADH2_HUMAN		CPI-SS0EE09A201	0.416	0.004
TAC1	P20366	False	TKN1_HUMAN		CPI-SS061ED1543	0.002	0.0
TAC1	P20366	False	TKN1_HUMAN		CPI-SS02A8BD654	0.002	0.0
PMCH	P20382	False	MCH_HUMAN		CPI-SS0362EFFDE	0.0	0.0
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	0.007	0.0
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.028	0.413
CDH3	P22223	False	CADH3_HUMAN		CPI-SS0DA0F5556	0.004	0.0
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	0.004	0.005
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS087BD262F	0.001	0.014
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C7915758	0.001	0.014
MST1	P26927	False	HGFL_HUMAN		CPI-SS03EACE0E0	0.018	0.004
ACVR2A	P27037	False	AVR2A_HUMAN		CPI-SS099C401F7	0.039	0.015
TNFRSF8	P28908	False	TNR8_HUMAN		CPI-SS0412C803A	0.0	0.007
TACR3	P29371	False	NK3R_HUMAN		CPI-SS0DBEC6C00	0.0	0.0
CD6	P30203	False	CD6_HUMAN		CPI-SS08991B378	0.0	0.006
AXL	P30530	False	UFO_HUMAN		CPI-SS03A4F7DC8	0.025	0.524
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.097	0.003
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	0.026	0.266
SSTR2	P30874	False	SSR2_HUMAN		CPI-SS0ED38D1E3	0.01	0.004
CD52	P31358	False	CD52_HUMAN		CPI-SS073C1B796	0.005	0.061
CDH5	P33151	False	CADH5_HUMAN		CPI-SS00C24ED50	0.033	0.0
APLNR	P35414	False	APJ_HUMAN		CPI-SS0D8148841	0.013	0.001
BSG	P35613	False	BASI_HUMAN		CPI-SS02DA892C8	1.095	0.428
FLT3	P36888	False	FLT3_HUMAN		CPI-SS076FEB261	0.0	0.004
GDNF	P39905	False	GDNF_HUMAN		CPI-SC0BDF87EA3	0.004	0.0
ARTN	Q5T4W7	False	ARTN_HUMAN		CPI-SC08032972C	0.001	0.0
ARTN	Q5T4W7	False	ARTN_HUMAN		CPI-SC03B346136	0.001	0.0
OPRL1	P41146	False	OPRX_HUMAN		CPI-SS09B2D63C8	0.009	0.026
NMU	P48645	False	NMU_HUMAN		CPI-SS018BD4882	0.024	0.001
CX3CR1	P49238	False	CX3C1_HUMAN		CPI-SS032E9A219	0.01	0.766
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0974EB232	0.007	0.0
INHBE	P58166	False	INHBE_HUMAN		CPI-SS09CCC0451	0.0	0.0
CDH6	P55285	False	CADH6_HUMAN		CPI-SS0C53F7672	0.137	0.001
LILRA4	P59901	False	LIRA4_HUMAN		CPI-SS095DCA7F7	0.001	0.085
RELN	P78509	False	RELN_HUMAN		CPI-SS06DF3325D	0.001	0.0
RELN	P78509	False	RELN_HUMAN		CPI-SS0AD2A36FE	0.001	0.0
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	0.009	0.068
DSC1	Q08554	False	DSC1_HUMAN		CPI-SS08B94BEB2	0.0	0.0
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0B337B316	0.004	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS09D5B5F9C	0.417	0.278
CD47	Q08722	False	CD47_HUMAN		CPI-SC05C71E348	0.348	0.227
IL16	Q14005	False	IL16_HUMAN		CPI-SS0893BD6B6	0.003	0.139
KISS1	Q15726	False	KISS1_HUMAN		CPI-SS0F856A80F	0.002	0.0
GPR19	Q15760	False	GPR19_HUMAN		CPI-SS07DFEBFA8	0.031	0.001
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS070BE6035	0.472	0.01
UNC5D	Q6UXZ4	False	UNC5D_HUMAN		CPI-SS0A1028EF5	0.003	0.0
UNC5B	Q8IZJ1	False	UNC5B_HUMAN		CPI-SS005F1054E	0.032	0.088
TREML2	Q5T2D2	False	TRML2_HUMAN		CPI-SS0762B39A3	0.0	0.0
LAIR1	Q6GTX8	False	LAIR1_HUMAN		CPI-SS067BA9202	0.018	0.554
IGFL2	Q6UWQ7	False	IGFL2_HUMAN		CPI-SS08EDE5442	0.0	0.0
VSTM1	Q6UX27	False	VSTM1_HUMAN		CPI-SS033E857EB	0.002	0.001
RORB	Q92753	False	RORB_HUMAN		CPI-SC0A1E8C5F6	0.052	0.001
RORB	Q92753	False	RORB_HUMAN		CPI-SC0AD976083	0.052	0.001
RORB	Q92753	False	RORB_HUMAN		CPI-SC061B08F44	0.052	0.001
EDA	Q92838	False	EDA_HUMAN		CPI-SS00797FD15	0.002	0.013
ESAM	Q96AP7	False	ESAM_HUMAN		CPI-SS04C672963	0.004	0.001
ROBO3	Q96MS0	False	ROBO3_HUMAN		CPI-SS0F2FBF1F6	0.069	0.04
NRTN	Q99748	False	NRTN_HUMAN		CPI-SC060C69786	0.003	0.0
CDH7	Q9ULB5	False	CADH7_HUMAN		CPI-SS0BE3D537D	0.013	0.0
TNFSF18	Q9UNG2	False	TNF18_HUMAN		CPI-SS0FF51A757	0.001	0.039
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0490ADAF8	0.008	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0E18AEFB6	0.008	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC041F23977	0.008	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0C18A9B16	0.008	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0D97B02B1	0.008	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC099977BFA	0.008	0.0
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC02979D66D	0.003	0.0
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC003E0125E	0.003	0.0
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC05E2C9AF8	0.003	0.0
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC0CC548F18	0.003	0.0
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC0680A24B2	0.003	0.0
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC0BCF8F0E9	0.003	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0490ADAF8	0.008	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0E18AEFB6	0.008	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC041F23977	0.008	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0C18A9B16	0.008	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0D97B02B1	0.008	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC099977BFA	0.008	0.0
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC0C6A98CDA	0.003	0.0
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC0C3B561BC	0.003	0.0
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC0E6C03753	0.003	0.0
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC031341B06	0.003	0.0
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC0492F9C60	0.003	0.0
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC065C6CA6D	0.003	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL35_receptor	CPI-CC0D8A77C69	0.001	0.0
IL12RB2	Q99665	True	I12R2_HUMAN	IL35_receptor	CPI-CC0D8A77C69	0.001	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC02979D66D	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC003E0125E	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC05E2C9AF8	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC0CC548F18	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC0680A24B2	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC0BCF8F0E9	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC0C6A98CDA	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC0C3B561BC	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC0E6C03753	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC031341B06	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC0492F9C60	0.003	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC065C6CA6D	0.003	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR_complex	CPI-SC00DF4C861	0.016	0.001
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR_complex	CPI-SC00DF4C861	0.016	0.001
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_BOC_transmembrane_receptor	CPI-SC006556DF8	0.049	0.001
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_CDON_transmembrane_receptor	CPI-SC0ABE55781	0.012	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_GAS1_transmembrane_receptor	CPI-SC03021510C	0.049	0.005
BOC	Q9BWV1	True	BOC_HUMAN	PTCH_BOC_transmembrane_receptor	CPI-SC006556DF8	0.049	0.001
CDON	Q4KMG0	True	CDON_HUMAN	PTCH_CDON_transmembrane_receptor	CPI-SC0ABE55781	0.012	0.0
GAS1	P54826	True	GAS1_HUMAN	PTCH_GAS1_transmembrane_receptor	CPI-SC03021510C	0.049	0.005
CYP11A1	P05108	True	CP11A_HUMAN	Pregnenolone_byCYP11A1	CPI-SC0A55A6FA0	0.0	0.0
FDX2	Q6P4F2	True	FDX2_HUMAN	Pregnenolone_byCYP11A1	CPI-SC0A55A6FA0	0.0	0.0
FDX1	P10109	True	ADX_HUMAN	Pregnenolone_byCYP11A1	CPI-SC0A55A6FA0	0.0	0.0
FDXR	P22570	True	ADRO_HUMAN	Pregnenolone_byCYP11A1	CPI-SC0A55A6FA0	0.0	0.0
PTGIS	Q16647	True	PTGIS_HUMAN	Prostacyclin_byPTGIS	CPI-SC01BCB453C	0.006	0.001
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-SC08252842D	0.012	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-SC0BE9FDD60	0.012	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-SC081B8028B	0.012	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-SC08932F30D	0.012	0.0
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-SC0588019E6	0.174	0.12
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-SC00A2075DC	0.174	0.12
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-SC09484F060	0.174	0.12
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-SC0FE04B899	0.174	0.12
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-SC0976EF8E9	0.94	0.77
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-SC0EA880BEF	0.94	0.77
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-SC063B0B7DD	0.94	0.77
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-SC0AC1EFC2A	0.94	0.77
CALCRL	Q16602	True	CALRL_HUMAN	RAMP1_complex	CPI-SC02CD655EB	0.091	0.002
CALCRL	Q16602	True	CALRL_HUMAN	RAMP2_complex	CPI-SC01AD532CA	0.091	0.002
CALCRL	Q16602	True	CALRL_HUMAN	RAMP3_complex	CPI-SC063148F3A	0.006	0.001
CALCRL	Q16602	True	CALRL_HUMAN	RAMP3_complex	CPI-SC0C396EE2C	0.006	0.001
RAMP1	O60894	True	RAMP1_HUMAN	RAMP1_complex	CPI-SC02CD655EB	0.091	0.002
RAMP2	O60895	True	RAMP2_HUMAN	RAMP2_complex	CPI-SC01AD532CA	0.091	0.002
RAMP3	O60896	True	RAMP3_HUMAN	RAMP3_complex	CPI-SC063148F3A	0.006	0.001
RAMP3	O60896	True	RAMP3_HUMAN	RAMP3_complex	CPI-SC0C396EE2C	0.006	0.001
GPER1	Q99527	True	GPER1_HUMAN	RAMP3_complex	CPI-SC063148F3A	0.006	0.001
GPER1	Q99527	True	GPER1_HUMAN	RAMP3_complex	CPI-SC0C396EE2C	0.006	0.001
RET	P07949	True	RET_HUMAN	RET_receptor_1	CPI-SC0BDF87EA3	0.006	0.0
RET	P07949	True	RET_HUMAN	RET_receptor_1	CPI-SC08032972C	0.006	0.0
RET	P07949	True	RET_HUMAN	RET_receptor_2	CPI-SC060C69786	0.004	0.0
RET	P07949	True	RET_HUMAN	RET_receptor_3	CPI-SC03B346136	0.001	0.0
GFRA1	P56159	True	GFRA1_HUMAN	RET_receptor_1	CPI-SC0BDF87EA3	0.006	0.0
GFRA1	P56159	True	GFRA1_HUMAN	RET_receptor_1	CPI-SC08032972C	0.006	0.0
GFRA2	O00451	True	GFRA2_HUMAN	RET_receptor_2	CPI-SC060C69786	0.004	0.0
GFRA3	O60609	True	GFRA3_HUMAN	RET_receptor_3	CPI-SC03B346136	0.001	0.0
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1_complex	CPI-SC05C71E348	0.002	0.037
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1_complex	CPI-SC05C71E348	0.002	0.037
TYROBP	O43914	True	TYOBP_HUMAN	TREM2_receptor	CPI-SC0E89A4EF0	0.029	1.801
TYROBP	O43914	True	TYOBP_HUMAN	TREM2_receptor	CPI-SC0FE3CE9D1	0.029	1.801
TYROBP	O43914	True	TYOBP_HUMAN	TREM2_receptor	CPI-SC06C75F978	0.029	1.801
TYROBP	O43914	True	TYOBP_HUMAN	TREM2_receptor	CPI-SC046AFCFE9	0.029	1.801
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-SC07863BB7C	0.001	0.0
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-SC0162A6735	0.001	0.0
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-SC0463F13C5	0.001	0.0
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-SC083C897C9	0.001	0.0
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-SC081518F41	0.001	0.0
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-SC08FDE0757	0.001	0.0
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.039	0.015
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	0.039	0.015
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.038	0.013
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC08968AFE6	0.038	0.013
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.062	0.108
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC0DABCC4B5	0.021	0.27
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC051FC855D	0.021	0.27
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC070741884	0.021	0.27
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.039	0.015
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	0.039	0.015
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.038	0.013
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC08968AFE6	0.038	0.013
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.062	0.108
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC0DABCC4B5	0.021	0.27
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC051FC855D	0.021	0.27
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC070741884	0.021	0.27
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC01AADFEB3	0.021	0.021
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC074D3FFBC	0.021	0.021
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC0F36DD437	0.021	0.021
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC01AADFEB3	0.021	0.021
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC074D3FFBC	0.021	0.021
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC0F36DD437	0.021	0.021
TREM2	Q9NZC2	True	TREM2_HUMAN	TREM2_receptor	CPI-SC0E89A4EF0	0.029	1.801
TREM2	Q9NZC2	True	TREM2_HUMAN	TREM2_receptor	CPI-SC0FE3CE9D1	0.029	1.801
TREM2	Q9NZC2	True	TREM2_HUMAN	TREM2_receptor	CPI-SC06C75F978	0.029	1.801
TREM2	Q9NZC2	True	TREM2_HUMAN	TREM2_receptor	CPI-SC046AFCFE9	0.029	1.801
AKR1D1	P51857	True	AK1D1_HUMAN	Testosterone_byAKR1D1	CPI-SC0FC822E8D	0.0	0.0
HSD17B12	Q53GQ0	True	DHB12_HUMAN	Testosterone_byHSD17B12	CPI-SC09F8C9859	0.374	0.209
HSD17B3	P37058	True	DHB3_HUMAN	Testosterone_byHSD17B3	CPI-SC0F0F8F51F	0.002	0.0
TBXAS1	P24557	True	THAS_HUMAN	ThromboxaneA2_byTBXAS1	CPI-SC0236D0574	0.016	0.564
IFNGR1	P15260	True	INGR1_HUMAN	Type_II_IFNR	CPI-SC02DEB4893	0.154	0.536
IFNGR2	P38484	True	INGR2_HUMAN	Type_II_IFNR	CPI-SC02DEB4893	0.154	0.536
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-SC0A1E8C5F6	0.014	0.02
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC08F908F82	0.014	0.02
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0C0E5D3E6	0.014	0.02
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC08CA59D0F	0.014	0.02
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC054A62E24	0.014	0.02
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC065EAD131	0.014	0.02
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0C253E5C0	0.014	0.02
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC08689D69E	0.014	0.02
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0DACB3814	0.014	0.02
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC01013C167	0.014	0.02
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-SC0AD976083	0.002	0.003
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC026C4A350	0.002	0.003
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC006FA0683	0.002	0.003
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC07740C2C7	0.002	0.003
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0033B8550	0.002	0.003
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B7305040	0.002	0.003
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC04D4A2639	0.002	0.003
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC03471D12E	0.002	0.003
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0EE65B390	0.002	0.003
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B0EE8B92	0.002	0.003
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-SC061B08F44	0.002	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC019B04ACA	0.002	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC034CDFF5A	0.002	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC03D29A57A	0.002	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC02DA10AF1	0.002	0.0
